Compound ID,DOI,Uniprot,cell_line_assay,readout_assay,timepoint_assay,cell_lines_abstract,readouts_abstract,cell_lines_fulltext,readouts_fulltext,cell_lines_chembl,cell_line_best
4526,10.3390/pharmaceutics14122829,P08581,,,,T47D; MDA-MB-231; SKBR3; HCC1954; MCF7,MTT assay; Western blot,,,A549,T47D
4527,10.3390/pharmaceutics14122829,P08581,,,,T47D; MDA-MB-231; SKBR3; HCC1954; MCF7,MTT assay; Western blot,,,A549,T47D
4528,10.3390/pharmaceutics14122829,P08581,,,,T47D; MDA-MB-231; SKBR3; HCC1954; MCF7,MTT assay; Western blot,,,A549,T47D
4529,10.3390/pharmaceutics14122829,P08581,,,,T47D; MDA-MB-231; SKBR3; HCC1954; MCF7,MTT assay; Western blot,,,A549,T47D
4530,10.3390/pharmaceutics14122829,P08581,,,,T47D; MDA-MB-231; SKBR3; HCC1954; MCF7,MTT assay; Western blot,,,A549,T47D
4531,10.3390/pharmaceutics14122829,P08581,,,,T47D; MDA-MB-231; SKBR3; HCC1954; MCF7,MTT assay; Western blot,,,A549,T47D
4532,10.3390/pharmaceutics14122829,P08581,,,,T47D; MDA-MB-231; SKBR3; HCC1954; MCF7,MTT assay; Western blot,,,A549,T47D
4533,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4534,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4535,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4536,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4537,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4538,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4539,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4540,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4541,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4542,10.1016/j.bioorg.2022.106327,Q00987,,,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4543,10.1016/j.bioorg.2022.106327,Q00987,PANC-1,other,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,PANC-1
4544,10.1016/j.bioorg.2022.106327,Q00987,HepG2,other,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,HepG2
4545,10.1016/j.bioorg.2022.106327,Q00987,A549,other,,A549,Western blot; apoptosis assay,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
4546,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4547,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4548,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4549,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4550,10.1016/j.ejmech.2022.115033,O14965,NGP,degradation reporter,24.0,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4551,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4552,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4553,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4554,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4555,10.1016/j.ejmech.2022.115033,O14965,,,,NGP,degradation reporter,NGP,Western blot; flow cytometry; cell proliferation assay,HCT116; HeLa,NGP
4556,10.1039/d2md00199c,Q13547,,other,,HCT116,,,,HeLa,HCT116
4556,10.1039/d2md00199c,Q92769,,other,,HCT116,,,,HEK293; HeLa,HCT116
4556,10.1039/d2md00199c,O15379,,other,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4557,10.1039/d2md00199c,Q13547,,,,HCT116,,,,HeLa,HCT116
4557,10.1039/d2md00199c,Q92769,,,,HCT116,,,,HEK293; HeLa,HCT116
4557,10.1039/d2md00199c,O15379,,,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4558,10.1039/d2md00199c,Q13547,,,,HCT116,,,,HeLa,HCT116
4558,10.1039/d2md00199c,Q92769,,,,HCT116,,,,HEK293; HeLa,HCT116
4558,10.1039/d2md00199c,O15379,,,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4559,10.1039/d2md00199c,Q13547,,,,HCT116,,,,HeLa,HCT116
4559,10.1039/d2md00199c,Q92769,,,,HCT116,,,,HEK293; HeLa,HCT116
4559,10.1039/d2md00199c,O15379,,,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4560,10.1039/d2md00199c,Q13547,,,,HCT116,,,,HeLa,HCT116
4560,10.1039/d2md00199c,Q92769,,,,HCT116,,,,HEK293; HeLa,HCT116
4560,10.1039/d2md00199c,O15379,,,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4561,10.1039/d2md00199c,Q13547,,,,HCT116,,,,HeLa,HCT116
4561,10.1039/d2md00199c,Q92769,,,,HCT116,,,,HEK293; HeLa,HCT116
4561,10.1039/d2md00199c,O15379,,,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4562,10.1039/d2md00199c,Q13547,,other,,HCT116,,,,HeLa,HCT116
4562,10.1039/d2md00199c,Q92769,,other,,HCT116,,,,HEK293; HeLa,HCT116
4562,10.1039/d2md00199c,O15379,,other,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4563,10.1039/d2md00199c,Q13547,,other,,HCT116,,,,HeLa,HCT116
4563,10.1039/d2md00199c,Q92769,,other,,HCT116,,,,HEK293; HeLa,HCT116
4563,10.1039/d2md00199c,O15379,,other,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4564,10.1039/d2md00199c,Q13547,HCT116,degradation reporter,24.0,HCT116,,,,HeLa,HCT116
4564,10.1039/d2md00199c,Q92769,HCT116,degradation reporter,24.0,HCT116,,,,HEK293; HeLa,HCT116
4564,10.1039/d2md00199c,O15379,HCT116,degradation reporter,24.0,HCT116,,,,HEK293; HL60; HeLa,HCT116
4565,10.1039/d2md00199c,Q13547,,,,HCT116,,,,HeLa,HCT116
4565,10.1039/d2md00199c,Q92769,,,,HCT116,,,,HEK293; HeLa,HCT116
4565,10.1039/d2md00199c,O15379,,,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4566,10.1039/d2md00199c,Q13547,,,,HCT116,,,,HeLa,HCT116
4566,10.1039/d2md00199c,Q92769,,,,HCT116,,,,HEK293; HeLa,HCT116
4566,10.1039/d2md00199c,O15379,,,,HCT116,,,,HEK293; HL60; HeLa,HCT116
4567,10.1021/jacs.2c10177,O60885,,,,MCF-7,,,,,MCF-7
4567,10.1021/jacs.2c10177,P25440,,,,MCF-7,,,,HL60,MCF-7
4567,10.1021/jacs.2c10177,Q15059,,,,MCF-7,,,,HL60; Jurkat,MCF-7
4568,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4569,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4570,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4571,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4572,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4573,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4574,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4575,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4576,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4577,10.1021/acs.jmedchem.2c01505,P00338,PANC1,degradation reporter,48.0,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,PANC1
4577,10.1021/acs.jmedchem.2c01505,P07195,PANC1,degradation reporter,48.0,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,,PANC1
4578,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4579,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4580,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4581,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4582,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4583,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4584,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4585,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4586,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4587,10.1021/acs.jmedchem.2c01505,P00338,,,,pancreatic cancer cell lines (quasi-mesenchymal state); pancreatic cancer cell lines (epithelial state),Western blot; global proteomics; cell growth assay,,,MCF7; Ramos,pancreatic cancer cell lines (quasi-mesenchymal state)
4588,10.1186/s13578-022-00936-x,P84022,,,,,,,,,
4589,10.1186/s13578-022-00936-x,P84022,,,,,,,,,
4590,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4591,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4592,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4593,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4594,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4595,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4596,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4597,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4598,10.1021/acsmedchemlett.2c00402,P36888,MOLM-14,degradation reporter,24.0,,,,,,MOLM-14
4599,10.1126/sciadv.abq2216,O60885,,,,,,,,,
4600,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,degradation reporter,20.0,,Western blot,,,HeLa,A549
4601,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,degradation reporter,20.0,,Western blot,,,HeLa,A549
4602,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4603,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4604,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4605,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4606,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4607,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4608,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4609,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4610,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4611,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,Western blot,20.0,,Western blot,,,HeLa,A549
4612,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,degradation reporter,20.0,,Western blot,,,HeLa,A549
4613,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,degradation reporter,20.0,,Western blot,,,HeLa,A549
4614,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,degradation reporter,20.0,,Western blot,,,HeLa,A549
4615,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,degradation reporter,20.0,,Western blot,,,HeLa,A549
4616,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,degradation reporter,20.0,,Western blot,,,HeLa,A549
4617,10.1021/acs.jmedchem.2c00739,Q9BY41,A549,degradation reporter,20.0,,Western blot,,,HeLa,A549
4618,10.1172/jci.insight.160606,P40763,,other,,,,,,HEK293; HeLa; MDA-MB-231; THP1,
4619,10.1172/jci.insight.160606,P40763,,,,,,,,HEK293; HeLa; MDA-MB-231; THP1,
4620,10.1172/jci.insight.160606,P40763,,,,,,,,HEK293; HeLa; MDA-MB-231; THP1,
4621,10.1172/jci.insight.160606,P40763,,,,,,,,HEK293; HeLa; MDA-MB-231; THP1,
4622,10.1172/jci.insight.160606,P40763,,,,,,,,HEK293; HeLa; MDA-MB-231; THP1,
4623,10.1172/jci.insight.160606,P40763,,,,,,,,HEK293; HeLa; MDA-MB-231; THP1,
4624,10.1016/j.bmc.2022.117115,P09619,,other,,,,,,,
4625,10.1016/j.bmc.2022.117115,P09619,,other,,,,,,,
4626,10.1016/j.bmc.2022.117115,P09619,,other,,,,,,,
4627,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4628,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4629,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4630,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4631,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4632,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4633,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4634,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4635,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4636,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4637,10.3390/molecules27238513,P15056,A375,other,,A375; Colo205,kinase inhibition assay; cell proliferation assay,,,,A375
4638,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4639,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4640,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4641,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4642,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4643,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4644,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4645,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4646,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4647,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4648,10.1016/j.redox.2022.102552,Q14145,,,,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4649,10.1016/j.redox.2022.102552,Q14145,HEK293T,other,24.0,HEK293T; BEAS-2B,,,,HEK293T; THP1,HEK293T
4650,10.1021/acs.jmedchem.2c01659,Q9UBN7,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4650,10.1021/acs.jmedchem.2c01659,Q13547,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4651,10.1021/acs.jmedchem.2c01659,Q9UBN7,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4651,10.1021/acs.jmedchem.2c01659,Q13547,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4652,10.1021/acs.jmedchem.2c01659,Q9UBN7,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4652,10.1021/acs.jmedchem.2c01659,Q13547,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4653,10.1021/acs.jmedchem.2c01659,Q9UBN7,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4653,10.1021/acs.jmedchem.2c01659,Q13547,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4655,10.1021/acs.jmedchem.2c01659,Q9UBN7,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4655,10.1021/acs.jmedchem.2c01659,Q13547,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4656,10.1021/acs.jmedchem.2c01659,Q9UBN7,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4656,10.1021/acs.jmedchem.2c01659,Q13547,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4657,10.1021/acs.jmedchem.2c01659,Q9UBN7,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4657,10.1021/acs.jmedchem.2c01659,Q13547,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4658,10.1021/acs.jmedchem.2c01659,Q9UBN7,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4658,10.1021/acs.jmedchem.2c01659,Q13547,,,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4659,10.1021/acs.jmedchem.2c01659,Q9UBN7,,other,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,A549; HCT116; HEK293; HeLa,HL-60
4659,10.1021/acs.jmedchem.2c01659,Q13547,,other,,leukemia cell lines; myeloid leukemia cell lines,,HL-60,Western blot,HeLa,HL-60
4660,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4661,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4662,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4663,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4664,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4665,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4666,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4667,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4668,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4669,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4670,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4671,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4672,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4673,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4674,10.1021/acs.jmedchem.2c01300,Q07889,SW620,degradation reporter,6.0,,Western blot,,,HeLa,SW620
4675,10.1021/jacs.2c09255,P11802,,,,,,,,HCT116; HeLa,
4675,10.1021/jacs.2c09255,Q00534,,,,,,,,HCT116; HL-60; HL60,
4676,10.1021/jacs.2c09255,P11802,,,,,,,,HCT116; HeLa,
