caco2_wang,pampa_ncats,hia_hou,solubility_aqsoldb,pgp_broccatelli,lipophilicity_astrazeneca,clearance_hepatocyte_az
0.572743,0.593716,0.538018,0.085254,0.869066,0.760465,0.551690
0.538853,0.516462,0.449305,0.119544,0.888853,0.710688,0.597152
0.576488,0.584768,0.531556,0.096529,0.872161,0.735026,0.614823
0.534733,0.518104,0.432609,0.102929,0.861934,0.712101,0.599384
0.572589,0.595359,0.524357,0.094864,0.887979,0.750346,0.601288
0.555760,0.560073,0.443573,0.100454,0.861866,0.715239,0.623043
0.517650,0.521591,0.388879,0.104958,0.793440,0.694204,0.588701
0.571800,0.607832,0.507549,0.093406,0.876362,0.770058,0.600589
0.567457,0.590310,0.501712,0.097727,0.880763,0.764467,0.577172
0.569581,0.619721,0.519005,0.096959,0.889914,0.735197,0.595202
0.602634,0.642490,0.573543,0.109357,0.887049,0.754467,0.607197
0.582481,0.603449,0.522200,0.090082,0.883882,0.754604,0.618509
0.606606,0.654469,0.550596,0.088847,0.894043,0.737434,0.595968
0.594415,0.648544,0.604777,0.084767,0.879443,0.735129,0.542621
0.553056,0.602497,0.487672,0.096594,0.887848,0.737959,0.571837
0.591808,0.621709,0.504630,0.090077,0.881450,0.768773,0.589840
0.585389,0.580378,0.509060,0.106697,0.852682,0.686740,0.600545
0.581468,0.580991,0.510169,0.103814,0.847687,0.727393,0.588872
0.543857,0.554337,0.449380,0.108367,0.893094,0.719026,0.652865
0.578628,0.581919,0.494920,0.110687,0.843917,0.713560,0.626535
0.571076,0.562910,0.466073,0.106524,0.840097,0.726717,0.583998
0.541829,0.521974,0.355911,0.132406,0.786254,0.612174,0.601367
0.527430,0.528897,0.363827,0.122745,0.776882,0.662261,0.597571
0.520102,0.516800,0.401764,0.118358,0.830545,0.695390,0.598197
0.465350,0.479593,0.378253,0.134817,0.778953,0.633873,0.597376
0.581237,0.520802,0.468750,0.104165,0.870045,0.725949,0.645815
0.561454,0.589395,0.464134,0.103491,0.852611,0.704710,0.612976
0.571287,0.611161,0.485397,0.099209,0.860251,0.689973,0.588577
0.570871,0.616806,0.500178,0.101825,0.874072,0.691130,0.606799
0.590574,0.633338,0.551516,0.097825,0.884176,0.744176,0.610870
0.587333,0.605424,0.530719,0.107960,0.831922,0.709291,0.578359
0.523754,0.543005,0.414223,0.128929,0.824225,0.652427,0.587604
0.570191,0.593807,0.462966,0.110882,0.817745,0.729989,0.595203
0.609595,0.645698,0.545029,0.106135,0.872602,0.762053,0.579064
0.560340,0.506967,0.409342,0.122136,0.849521,0.634739,0.676276
0.570113,0.592434,0.504128,0.101104,0.863714,0.754466,0.572634
0.570113,0.592434,0.504128,0.101104,0.863714,0.754466,0.572634
0.561577,0.604067,0.517356,0.097599,0.883559,0.789956,0.580651
0.561577,0.604067,0.517356,0.097599,0.883559,0.789956,0.580651
0.561573,0.538322,0.356890,0.111013,0.806247,0.622797,0.575342
0.571306,0.602036,0.509260,0.090615,0.887248,0.758913,0.622906
0.480493,0.526395,0.394445,0.123116,0.727258,0.596812,0.463807
0.530540,0.525209,0.390526,0.101472,0.814024,0.626079,0.606878
0.606224,0.618048,0.519801,0.098061,0.835351,0.706702,0.610279
0.586775,0.613796,0.537003,0.096669,0.877265,0.695823,0.608775
0.599732,0.645790,0.552901,0.102699,0.870902,0.688683,0.601630
0.555114,0.623028,0.492904,0.096508,0.881468,0.765363,0.586309
0.557666,0.636582,0.503983,0.098095,0.864670,0.735903,0.547717
0.586775,0.613796,0.537003,0.096669,0.877265,0.695823,0.608775
0.599732,0.645790,0.552901,0.102699,0.870902,0.688683,0.601630
0.497668,0.524699,0.475573,0.099283,0.771397,0.662759,0.446457
0.290445,0.305500,0.303407,0.157729,0.625645,0.483464,0.526227
0.388888,0.334478,0.373736,0.198996,0.617170,0.558356,0.493932
0.396205,0.341047,0.375975,0.170211,0.677150,0.582278,0.494793
0.415486,0.352571,0.377940,0.157773,0.720445,0.606809,0.451182
0.403910,0.344675,0.365472,0.170549,0.647832,0.596269,0.455707
0.397662,0.332949,0.374946,0.189508,0.653166,0.590580,0.460287
0.377900,0.332697,0.374290,0.205936,0.597071,0.572053,0.476197
0.385150,0.336689,0.363798,0.165833,0.663599,0.587175,0.493762
0.432518,0.354869,0.358676,0.168544,0.627629,0.558115,0.489984
0.388001,0.345900,0.363271,0.173006,0.663434,0.592459,0.495602
0.388546,0.336633,0.373076,0.157334,0.653242,0.594930,0.484339
0.427711,0.396370,0.385581,0.138767,0.741921,0.663937,0.490466
0.389359,0.341223,0.378829,0.156821,0.657649,0.600784,0.488748
0.384154,0.338655,0.366975,0.152384,0.651373,0.610739,0.479659
0.388635,0.339518,0.345061,0.164924,0.649337,0.628272,0.490133
0.363965,0.334695,0.351383,0.175204,0.621892,0.604263,0.500298
0.366019,0.324478,0.382854,0.158202,0.668809,0.626872,0.495600
0.376230,0.329536,0.382030,0.146785,0.675486,0.654969,0.448595
0.361932,0.328609,0.378684,0.161782,0.662749,0.620558,0.475590
0.357376,0.321343,0.370200,0.152429,0.666789,0.627595,0.494003
0.375233,0.348928,0.364818,0.151136,0.614139,0.623778,0.484166
0.395888,0.346751,0.378709,0.190390,0.657758,0.621219,0.517296
0.369877,0.330398,0.380077,0.202925,0.584356,0.594281,0.462207
0.390628,0.344492,0.400379,0.170564,0.677105,0.651522,0.504614
0.330832,0.325390,0.350183,0.189167,0.655844,0.644365,0.488405
0.362097,0.317395,0.376926,0.190776,0.612242,0.537140,0.483821
0.339314,0.298729,0.361135,0.132504,0.749016,0.594977,0.523357
0.344013,0.308967,0.345340,0.135869,0.665141,0.610448,0.495904
0.348715,0.311082,0.364562,0.166567,0.653736,0.585216,0.483409
0.267432,0.291626,0.321177,0.208469,0.622242,0.542362,0.509464
0.261595,0.271730,0.320348,0.218619,0.612106,0.520392,0.512520
0.333527,0.309759,0.322925,0.146066,0.714855,0.536173,0.533620
0.404333,0.339295,0.344205,0.156324,0.660142,0.642700,0.526424
0.406472,0.384527,0.381068,0.131804,0.762229,0.683634,0.502091
0.358833,0.316606,0.358770,0.177124,0.631036,0.619826,0.502213
0.347999,0.327429,0.354612,0.191874,0.626045,0.610367,0.498287
0.449288,0.480009,0.421798,0.110249,0.672317,0.623034,0.481071
0.450292,0.489482,0.413739,0.101123,0.737027,0.635061,0.440817
0.510993,0.531895,0.422814,0.102793,0.687733,0.599891,0.438046
0.581372,0.593133,0.441770,0.117101,0.785462,0.537776,0.478805
0.540361,0.567629,0.435495,0.130095,0.796888,0.590092,0.486915
0.535377,0.575108,0.453612,0.131867,0.819885,0.563541,0.508870
0.526760,0.548330,0.441584,0.136954,0.780590,0.556081,0.505993
0.525604,0.564479,0.457668,0.140446,0.807279,0.512358,0.523098
0.516450,0.587021,0.453447,0.133922,0.818198,0.526442,0.491643
0.512415,0.499739,0.450898,0.107311,0.783366,0.634049,0.453710
0.519265,0.506564,0.428536,0.098896,0.810663,0.650468,0.473268
0.481435,0.477413,0.389083,0.116502,0.746618,0.506617,0.475953
0.484608,0.502921,0.390104,0.124056,0.775682,0.528653,0.475274
0.518662,0.494298,0.436451,0.102073,0.802471,0.656893,0.441122
0.514240,0.562974,0.451566,0.108744,0.795987,0.574870,0.446128
0.533680,0.581960,0.490436,0.116844,0.818678,0.547294,0.465699
0.463256,0.453766,0.408415,0.117540,0.755833,0.567576,0.470740
0.497958,0.489662,0.407884,0.114463,0.734809,0.572317,0.428919
0.488410,0.490808,0.392805,0.108688,0.746737,0.623258,0.437007
0.514618,0.546995,0.457989,0.104309,0.734707,0.604655,0.428723
0.522228,0.558005,0.465038,0.107716,0.812832,0.651092,0.466356
0.530219,0.578399,0.482377,0.098392,0.821998,0.639153,0.441081
0.529469,0.582318,0.499892,0.102847,0.838721,0.594953,0.469277
0.569284,0.586166,0.446264,0.101117,0.781881,0.568457,0.442541
0.572264,0.582701,0.474686,0.103108,0.793015,0.547343,0.469966
0.528222,0.573595,0.473665,0.100892,0.779286,0.616411,0.426029
0.521247,0.577424,0.502711,0.108050,0.793823,0.577568,0.462224
0.560544,0.611728,0.484301,0.098182,0.835834,0.594932,0.434672
0.562971,0.599451,0.480682,0.096949,0.834589,0.579157,0.436221
0.578411,0.609188,0.515485,0.094606,0.843461,0.616865,0.470831
0.510467,0.575690,0.448855,0.109209,0.779092,0.566624,0.429657
0.603650,0.620794,0.471479,0.105458,0.790343,0.508896,0.430924
0.602925,0.604912,0.469839,0.105182,0.788898,0.493340,0.435367
0.617337,0.615499,0.501368,0.099203,0.802114,0.531340,0.467812
0.547055,0.546009,0.410871,0.104016,0.756195,0.499864,0.428380
0.567320,0.556180,0.451965,0.108024,0.776209,0.481561,0.458007
0.525372,0.554440,0.405378,0.099383,0.790620,0.602165,0.441732
0.540072,0.566664,0.443742,0.104980,0.804864,0.575580,0.465657
0.499432,0.537504,0.402920,0.116781,0.700360,0.547146,0.405916
0.548364,0.548510,0.412362,0.103616,0.746827,0.528596,0.429834
0.566548,0.557997,0.453554,0.105258,0.768895,0.509234,0.456238
0.499893,0.555686,0.437516,0.119994,0.786995,0.573042,0.454044
0.557434,0.583319,0.438575,0.117504,0.657613,0.477429,0.423901
0.528637,0.568696,0.442506,0.111961,0.799045,0.579621,0.462272
0.499239,0.494009,0.427867,0.104521,0.824812,0.651412,0.470360
0.531733,0.510531,0.379627,0.116369,0.738750,0.497198,0.467094
0.565757,0.583132,0.433402,0.108076,0.736418,0.540765,0.485894
0.525315,0.540356,0.413146,0.097877,0.792397,0.584997,0.480126
0.535198,0.564443,0.443364,0.106947,0.800238,0.596205,0.483322
0.558434,0.600896,0.483865,0.095249,0.838501,0.635504,0.466700
0.519649,0.565541,0.449354,0.115159,0.787108,0.574136,0.505331
0.527831,0.563605,0.446271,0.110933,0.796022,0.579843,0.498954
0.527831,0.563605,0.446271,0.110933,0.796022,0.579843,0.498954
0.478672,0.496981,0.383731,0.123747,0.749563,0.585417,0.501014
0.540409,0.539561,0.450267,0.104762,0.780971,0.555216,0.479614
0.569799,0.561985,0.448164,0.117869,0.727035,0.495264,0.459067
0.523934,0.502209,0.370036,0.124358,0.735249,0.515152,0.484671
0.481020,0.491313,0.392493,0.133272,0.741340,0.517450,0.495409
0.508297,0.514465,0.403018,0.117698,0.729320,0.525306,0.494223
0.511144,0.534589,0.403866,0.111822,0.723315,0.521985,0.485857
0.519387,0.509613,0.457278,0.106675,0.737950,0.630912,0.473422
0.363740,0.361159,0.386702,0.163683,0.566485,0.563798,0.461026
0.363740,0.361159,0.386702,0.163683,0.566485,0.563798,0.461026
0.366423,0.411091,0.391589,0.141462,0.631344,0.553373,0.461391
0.521550,0.528413,0.444558,0.100141,0.786800,0.641824,0.428231
0.479677,0.427268,0.345196,0.120206,0.658338,0.538326,0.501467
0.491088,0.454844,0.388752,0.120901,0.720704,0.526175,0.532258
0.484126,0.420664,0.339228,0.115915,0.692637,0.562340,0.514994
0.508455,0.498307,0.436931,0.119686,0.681719,0.566234,0.464249
0.503114,0.508825,0.450155,0.114726,0.676598,0.554440,0.456146
0.496687,0.499571,0.437328,0.118613,0.675984,0.554189,0.458034
0.498606,0.493845,0.439615,0.114894,0.682213,0.549753,0.451430
0.509886,0.506672,0.440197,0.118615,0.671289,0.568926,0.453392
0.371759,0.371430,0.370101,0.146540,0.722933,0.541778,0.422467
0.511908,0.535623,0.423583,0.100675,0.825068,0.586351,0.432289
0.567488,0.560261,0.427421,0.106786,0.777738,0.477835,0.421998
0.562870,0.595356,0.473354,0.099528,0.828297,0.602581,0.422562
0.611942,0.616793,0.476680,0.107322,0.784070,0.484576,0.411633
0.540222,0.573408,0.475290,0.103255,0.833090,0.637614,0.462242
0.474164,0.476246,0.415692,0.111388,0.758099,0.621833,0.458880
0.324171,0.309798,0.292744,0.164832,0.786658,0.483485,0.509029
0.326324,0.305970,0.290907,0.155775,0.782771,0.480972,0.504486
0.317830,0.299172,0.276376,0.165949,0.763695,0.497168,0.535592
0.324171,0.309798,0.292744,0.164832,0.786658,0.483485,0.509029
0.354434,0.368445,0.273258,0.141033,0.823264,0.509140,0.538601
0.325444,0.311560,0.292069,0.159489,0.792567,0.477750,0.507241
0.324171,0.309798,0.292744,0.164832,0.786658,0.483485,0.509029
0.562726,0.544620,0.409527,0.115594,0.908217,0.606106,0.527024
0.324171,0.309798,0.292744,0.164832,0.786658,0.483485,0.509029
0.322046,0.308773,0.292772,0.166745,0.781364,0.484041,0.511913
0.321917,0.297835,0.298798,0.182784,0.725411,0.458791,0.527301
0.266713,0.285207,0.295190,0.253688,0.673368,0.357712,0.518838
0.267075,0.286653,0.292741,0.259022,0.673176,0.348931,0.517087
0.330638,0.319637,0.333564,0.203578,0.746619,0.402309,0.526639
0.266997,0.280962,0.295163,0.247839,0.668228,0.358790,0.505143
0.330056,0.319935,0.328753,0.215476,0.738087,0.384654,0.522726
0.330675,0.320067,0.323578,0.224330,0.734944,0.366851,0.517540
0.330462,0.320873,0.318901,0.232708,0.731023,0.357149,0.516626
0.331715,0.322827,0.316259,0.238557,0.730251,0.343395,0.512703
0.287664,0.301779,0.298209,0.236056,0.707017,0.379880,0.533374
0.438640,0.497545,0.427124,0.124611,0.782575,0.568089,0.480186
0.476778,0.447188,0.459701,0.117177,0.817970,0.662952,0.517640
0.437283,0.444952,0.428463,0.137159,0.803519,0.658828,0.566442
0.573430,0.595680,0.614121,0.092120,0.871839,0.735474,0.553781
0.567164,0.566998,0.587249,0.098949,0.855527,0.725622,0.542637
0.544295,0.545774,0.463589,0.132102,0.784868,0.696132,0.521691
0.559140,0.574507,0.612266,0.107085,0.858425,0.704813,0.547172
0.557070,0.544940,0.586258,0.118174,0.839608,0.692691,0.536408
0.536843,0.570139,0.492236,0.143026,0.824126,0.677757,0.532543
0.539486,0.539823,0.477557,0.155429,0.790064,0.658710,0.516989
0.561717,0.549181,0.514521,0.135521,0.809420,0.686854,0.536322
0.559140,0.574507,0.612266,0.107085,0.858425,0.704813,0.547172
0.553875,0.557748,0.524066,0.123002,0.866522,0.683831,0.554249
0.505317,0.546075,0.388431,0.112250,0.777538,0.611475,0.501061
0.484880,0.449721,0.374805,0.128643,0.733475,0.630770,0.424423
0.444680,0.419002,0.352775,0.160804,0.678785,0.624329,0.523567
0.516749,0.562122,0.396885,0.126776,0.755971,0.576915,0.447354
0.498198,0.475072,0.394643,0.115549,0.744358,0.681211,0.451391
0.581864,0.620789,0.518944,0.093452,0.804762,0.764322,0.481036
0.591358,0.579106,0.508123,0.094387,0.830560,0.712834,0.533918
0.607775,0.588270,0.534824,0.095553,0.826162,0.710929,0.536783
0.497761,0.470465,0.339713,0.134932,0.733183,0.605370,0.523113
0.495053,0.466975,0.338529,0.131194,0.734894,0.598455,0.529363
0.435225,0.417407,0.387872,0.140297,0.757500,0.510419,0.542922
0.315161,0.326960,0.300206,0.263295,0.621310,0.392246,0.543824
0.510865,0.545324,0.433629,0.130398,0.842110,0.607836,0.565127
0.242269,0.283244,0.297033,0.474647,0.390259,0.227966,0.442259
0.383106,0.336971,0.308563,0.150726,0.791654,0.694851,0.534495
0.375678,0.334762,0.307211,0.146719,0.789953,0.682420,0.521199
0.378330,0.352328,0.298822,0.154767,0.788848,0.668664,0.505839
0.381990,0.345085,0.290207,0.134937,0.789692,0.685257,0.519740
0.381538,0.337272,0.295938,0.152031,0.767859,0.678386,0.504367
0.366874,0.334665,0.310255,0.140735,0.790906,0.673752,0.500844
0.361063,0.340773,0.301054,0.136697,0.788652,0.664795,0.526225
0.373393,0.339533,0.308677,0.135799,0.775957,0.645106,0.511632
0.365982,0.333887,0.295780,0.160785,0.781778,0.669942,0.548541
0.350922,0.342874,0.315255,0.160004,0.697073,0.629360,0.517653
0.383219,0.357058,0.306850,0.145225,0.794483,0.620956,0.531066
0.281709,0.283197,0.301592,0.280769,0.538781,0.453006,0.529972
0.505871,0.506697,0.422467,0.117038,0.881799,0.694800,0.550787
0.253541,0.304187,0.266124,0.271131,0.620507,0.392920,0.555488
0.315444,0.328889,0.299059,0.226553,0.718280,0.492217,0.576951
0.372174,0.351085,0.327852,0.185230,0.688947,0.482999,0.527326
0.378747,0.336237,0.312854,0.171090,0.711248,0.527366,0.488712
0.272451,0.284676,0.268830,0.212035,0.666787,0.537236,0.507608
0.241687,0.286886,0.274119,0.305494,0.606039,0.399049,0.517721
0.249685,0.290625,0.284311,0.243707,0.680617,0.456950,0.532667
0.261875,0.305810,0.287416,0.255553,0.681255,0.452314,0.543507
0.258999,0.305589,0.285296,0.280774,0.679981,0.430434,0.548066
0.346868,0.350889,0.330304,0.190760,0.689172,0.502979,0.482443
0.350661,0.366667,0.343557,0.204241,0.679887,0.444178,0.473927
0.344149,0.337913,0.298707,0.206258,0.757604,0.527208,0.557036
0.315220,0.317635,0.282498,0.203665,0.706655,0.513447,0.540615
0.269353,0.331797,0.301747,0.212094,0.653080,0.442618,0.498083
0.247133,0.285896,0.282050,0.268782,0.552243,0.442679,0.529206
0.242972,0.286479,0.279107,0.291663,0.502346,0.417879,0.504084
0.238395,0.279884,0.275711,0.313454,0.584291,0.439065,0.549329
0.232662,0.283364,0.278051,0.230998,0.628611,0.476780,0.594264
0.375102,0.346199,0.320009,0.172250,0.696727,0.574895,0.439462
0.371104,0.355359,0.317105,0.168191,0.701680,0.579719,0.443494
0.319343,0.312636,0.302101,0.171483,0.662505,0.600831,0.446636
0.522243,0.546070,0.429868,0.090511,0.856028,0.719611,0.536322
0.408814,0.451784,0.353398,0.113475,0.830423,0.691874,0.508530
0.514809,0.513257,0.425198,0.092189,0.857602,0.745045,0.546084
0.394833,0.434022,0.337322,0.111416,0.823879,0.625915,0.536976
0.534384,0.580842,0.473746,0.086415,0.911111,0.716275,0.564897
0.527921,0.563908,0.481830,0.086355,0.908800,0.729442,0.585691
0.379519,0.364918,0.327011,0.144373,0.731572,0.631251,0.463510
0.313310,0.304652,0.287855,0.167316,0.696512,0.644658,0.532261
0.372552,0.336422,0.326216,0.170464,0.696598,0.570985,0.445946
0.366167,0.343135,0.323289,0.168554,0.703361,0.572534,0.452861
0.314450,0.304545,0.306925,0.172814,0.663524,0.590604,0.448876
0.304513,0.310715,0.309131,0.194775,0.645981,0.545095,0.460205
0.309100,0.330567,0.299301,0.166330,0.639694,0.539104,0.456692
0.525947,0.529198,0.438015,0.083770,0.870548,0.727829,0.533885
0.516645,0.499348,0.434145,0.086506,0.872091,0.751177,0.542789
0.413647,0.470031,0.387588,0.104901,0.887359,0.655761,0.516436
0.504515,0.525365,0.395399,0.107739,0.875530,0.705194,0.527721
0.378953,0.360927,0.325912,0.141849,0.732370,0.647274,0.465864
0.492237,0.494798,0.386949,0.105510,0.877402,0.725914,0.537579
0.441559,0.432913,0.346698,0.133642,0.701757,0.554538,0.470140
0.310503,0.293574,0.294928,0.162271,0.695673,0.643383,0.548203
0.312998,0.316544,0.290909,0.160218,0.662532,0.623355,0.541483
0.315104,0.322322,0.303333,0.161178,0.671880,0.594714,0.547499
0.236286,0.249123,0.267210,0.263534,0.629263,0.406390,0.563779
0.324502,0.300827,0.308445,0.145592,0.753105,0.671715,0.475934
0.348644,0.359652,0.333872,0.135074,0.738277,0.659301,0.488961
0.325095,0.310854,0.296506,0.157622,0.734168,0.629592,0.506214
0.524379,0.507775,0.428121,0.111014,0.856847,0.663811,0.521762
0.495919,0.482745,0.390895,0.101694,0.860133,0.731037,0.497965
0.415055,0.425790,0.421206,0.136442,0.682936,0.604511,0.525627
0.529187,0.531758,0.598788,0.093321,0.829349,0.722598,0.501568
0.315690,0.308684,0.366154,0.173053,0.630061,0.491875,0.501635
0.266814,0.302921,0.291289,0.461138,0.396737,0.249489,0.547205
0.290983,0.293222,0.292405,0.167466,0.692550,0.590868,0.435226
0.490554,0.536373,0.451171,0.127015,0.809849,0.729308,0.456848
0.490823,0.556549,0.492487,0.131486,0.788980,0.655195,0.468159
0.394902,0.503404,0.418264,0.144618,0.714502,0.577298,0.470293
0.397584,0.506388,0.420495,0.145167,0.714222,0.576543,0.468369
0.457492,0.442492,0.402350,0.130782,0.803815,0.660114,0.520902
0.544837,0.596777,0.538249,0.090665,0.896383,0.755134,0.489558
0.504929,0.538598,0.427351,0.099688,0.877302,0.744038,0.488038
0.496997,0.541347,0.518417,0.129162,0.856357,0.737946,0.475048
0.441609,0.453856,0.397022,0.132068,0.792382,0.696507,0.478537
0.457748,0.459249,0.417788,0.142766,0.813634,0.668921,0.505987
0.495574,0.487505,0.428421,0.117555,0.815249,0.732702,0.470458
0.444522,0.456983,0.396735,0.133231,0.790552,0.691171,0.472284
0.416123,0.401335,0.350752,0.115197,0.786016,0.730486,0.469191
0.514067,0.556634,0.464937,0.110504,0.773721,0.708728,0.467012
0.442545,0.440456,0.399279,0.131795,0.794171,0.676351,0.484711
0.452102,0.447407,0.382265,0.126584,0.778090,0.671894,0.523350
0.273566,0.296808,0.322752,0.211028,0.612123,0.572713,0.439697
0.401597,0.512635,0.406397,0.155129,0.737979,0.663137,0.559253
0.287915,0.314358,0.318465,0.251442,0.486782,0.504719,0.507990
0.293327,0.344892,0.325514,0.255142,0.469010,0.481748,0.538633
0.286426,0.330175,0.308067,0.255991,0.538975,0.492000,0.555858
0.302519,0.332375,0.299449,0.231939,0.602782,0.538736,0.546887
0.286674,0.373959,0.302901,0.235958,0.519010,0.526997,0.539406
0.297753,0.370778,0.299847,0.229573,0.556453,0.553454,0.534373
0.294071,0.350691,0.309739,0.251592,0.486221,0.510414,0.544765
0.315611,0.389835,0.369297,0.236887,0.469807,0.456331,0.519629
0.297369,0.391682,0.355164,0.211128,0.557000,0.584570,0.558211
0.296832,0.361911,0.318773,0.333399,0.388072,0.345154,0.485420
0.283991,0.364123,0.307161,0.252686,0.470613,0.495163,0.539512
0.283856,0.374612,0.318391,0.248448,0.520724,0.467669,0.557664
0.464690,0.515979,0.404904,0.163320,0.654842,0.642664,0.529261
0.307191,0.355113,0.305579,0.217329,0.487894,0.545910,0.520404
0.447161,0.516758,0.393480,0.138459,0.705096,0.659720,0.545145
0.324047,0.354131,0.306358,0.184759,0.541798,0.572602,0.529464
0.451682,0.517279,0.401962,0.155379,0.575265,0.554962,0.482854
